"","SampleSize","Method","Activity"
"5906",3,"OLS",15.9411027568922
"5907",6,"OLS",17.0974106041924
"5908",10,"OLS",15.267166762839
"5909",20,"OLS",13.1112800243235
"5910",30,"OLS",12.7976048475595
"5911",3,"OLS",13.369917236416
"5912",6,"OLS",14.5137420718816
"5913",10,"OLS",13.4176324503311
"5914",20,"OLS",12.7912535651229
"5915",30,"OLS",15.0372182949671
"5916",3,"OLS",13.3358441558442
"5917",6,"OLS",11.8482568347128
"5918",10,"OLS",10.6736070034307
"5919",20,"OLS",13.1489890432622
"5920",30,"OLS",12.3089816206219
"5921",3,"OLS",14.5555555555556
"5922",6,"OLS",13.5681362725451
"5923",10,"OLS",11.9515584673417
"5924",20,"OLS",13.1973908594816
"5925",30,"OLS",13.2009771986971
"5926",3,"OLS",14.102416570771
"5927",6,"OLS",11.0974687227233
"5928",10,"OLS",14.9142489900845
"5929",20,"OLS",12.4802050313617
"5930",30,"OLS",11.5820616972225
"5931",3,"OLS",12.048656163114
"5932",6,"OLS",10.6901332373064
"5933",10,"OLS",10.9539533083968
"5934",20,"OLS",12.5747895283128
"5935",30,"OLS",12.1611718622491
"5936",3,"OLS",18.3400576368876
"5937",6,"OLS",14.3086067522587
"5938",10,"OLS",13.5274653979239
"5939",20,"OLS",11.4232265365302
"5940",30,"OLS",11.5755494011438
"5941",3,"OLS",16.0541871921182
"5942",6,"OLS",13.6669130327667
"5943",10,"OLS",10.848875739645
"5944",20,"OLS",13.0561070998797
"5945",30,"OLS",13.3025787965616
"5946",3,"OLS",15.2508896797153
"5947",6,"OLS",10.5573182028717
"5948",10,"OLS",12.1443643397222
"5949",20,"OLS",14.3727021506668
"5950",30,"OLS",11.9225023024184
"5951",3,"OLS",11.3949211908932
"5952",6,"OLS",11.2160883280757
"5953",10,"OLS",12.6712271100821
"5954",20,"OLS",11.1615361625822
"5955",30,"OLS",13.0975124378109
"5956",3,"OLS",15.3730964467005
"5957",6,"OLS",12.2071314102564
"5958",10,"OLS",12.6200934579439
"5959",20,"OLS",12.1032320308731
"5960",30,"OLS",13.1776043434001
"5961",3,"OLS",14.741935483871
"5962",6,"OLS",12.4904233870968
"5963",10,"OLS",11.1101152368758
"5964",20,"OLS",13.4891891891892
"5965",30,"OLS",11.6145255699322
"5966",3,"OLS",12.9074856046065
"5967",6,"OLS",13.2759295499022
"5968",10,"OLS",12.3554006968641
"5969",20,"OLS",11.9482462910557
"5970",30,"OLS",11.6581560283688
"5971",3,"OLS",11.9768354927366
"5972",6,"OLS",14.9908980582524
"5973",10,"OLS",13.8194135115071
"5974",20,"OLS",12.4504180724659
"5975",30,"OLS",11.7448748546601
"5976",3,"OLS",9.72228022551681
"5977",6,"OLS",11.1592474176094
"5978",10,"OLS",12.3709524454681
"5979",20,"OLS",11.7331709193486
"5980",30,"OLS",12.4235610690504
"5981",3,"OLS",10.3541862652869
"5982",6,"OLS",10.1981919332406
"5983",10,"OLS",11.7296420850348
"5984",20,"OLS",12.7642324535448
"5985",30,"OLS",11.8308331410108
"5986",3,"OLS",11.3683218101823
"5987",6,"OLS",10.2108912910463
"5988",10,"OLS",10.4886952425813
"5989",20,"OLS",11.0158226638639
"5990",30,"OLS",14.3724031007752
"5991",3,"OLS",12.6078431372549
"5992",6,"OLS",11.4552845528455
"5993",10,"OLS",12.6135067305499
"5994",20,"OLS",13.5419702248971
"5995",30,"OLS",13.3439973614776
"5996",3,"OLS",13.8147676639083
"5997",6,"OLS",12.1929709311874
"5998",10,"OLS",13.3716312056738
"5999",20,"OLS",13.2632456828885
"6000",30,"OLS",13.4450003248652
"6001",3,"OLS",13.2420779220779
"6002",6,"OLS",11.5197666882696
"6003",10,"OLS",12.1354384133612
"6004",20,"OLS",12.3542059336824
"6005",30,"OLS",12.0869454684124
"6006",3,"OLS",15.3375411635565
"6007",6,"OLS",14.417812088119
"6008",10,"OLS",11.7711394510674
"6009",20,"OLS",12.3886925795053
"6010",30,"OLS",14.5365308881444
"6011",3,"OLS",11.0719403840642
"6012",6,"OLS",10.6844184146009
"6013",10,"OLS",12.6298465829847
"6014",20,"OLS",13.6260112009956
"6015",30,"OLS",13.4922089825848
"6016",3,"OLS",11.4561933534743
"6017",6,"OLS",10.6477852791042
"6018",10,"OLS",12.7689969604863
"6019",20,"OLS",11.1375376843478
"6020",30,"OLS",14.2319698600646
"6021",3,"OLS",11.6356374307141
"6022",6,"OLS",11.0252445149352
"6023",10,"OLS",11.1646646646647
"6024",20,"OLS",12.7640066500416
"6025",30,"OLS",13.1098358274008
"6026",3,"OLS",15.4691729323308
"6027",6,"OLS",12.0791125056029
"6028",10,"OLS",12.6485225505443
"6029",20,"OLS",13.0171944977607
"6030",30,"OLS",12.3046901863696
"6031",3,"OLS",10.920638046475
"6032",6,"OLS",11.1974117647059
"6033",10,"OLS",11.5911263818345
"6034",20,"OLS",13.4951445717403
"6035",30,"OLS",14.0292883587001
"6036",3,"OLS",11.9026651216686
"6037",6,"OLS",13.6007170064979
"6038",10,"OLS",11.7066869300912
"6039",20,"OLS",13.1692795061327
"6040",30,"OLS",12.6935800747829
"6041",3,"OLS",13.3784946236559
"6042",6,"OLS",13.5265674814028
"6043",10,"OLS",12.5566548635701
"6044",20,"OLS",12.0733779794052
"6045",30,"OLS",12.1290002832059
"6046",3,"OLS",11.1339130434783
"6047",6,"OLS",14.401116661769
"6048",10,"OLS",13.7341401782152
"6049",20,"OLS",11.3418679302965
"6050",30,"OLS",12.5892768217783
"6051",3,"OLS",15.1219931271478
"6052",6,"OLS",11.1208742194469
"6053",10,"OLS",13.3684651942969
"6054",20,"OLS",13.9883138564274
"6055",30,"OLS",13.4371287627101
"6056",3,"OLS",11.3756345177665
"6057",6,"OLS",10.0825511945392
"6058",10,"OLS",13.3555607917059
"6059",20,"OLS",12.3676129598295
"6060",30,"OLS",11.3767650531287
"6061",3,"OLS",13.6569948186528
"6062",6,"OLS",15.3758212877792
"6063",10,"OLS",12.1665110073382
"6064",20,"OLS",12.8253379851723
"6065",30,"OLS",13.7863285418367
"6066",3,"OLS",17.4479254868755
"6067",6,"OLS",13.2089433058291
"6068",10,"OLS",12.934682405846
"6069",20,"OLS",12.6424600661459
"6070",30,"OLS",14.0028381374723
"6071",3,"OLS",15.7417989417989
"6072",6,"OLS",12.9063309885228
"6073",10,"OLS",11.5174221399938
"6074",20,"OLS",12.3116329817634
"6075",30,"OLS",11.984136486082
"6076",3,"OLS",11.1512013256007
"6077",6,"OLS",11.6207775653282
"6078",10,"OLS",12.9941792782305
"6079",20,"OLS",12.1929573804574
"6080",30,"OLS",12.6779389374149
"6081",3,"OLS",11.4529147982063
"6082",6,"OLS",12.6396396396396
"6083",10,"OLS",13.4609025915996
"6084",20,"OLS",12.0787318576178
"6085",30,"OLS",12.0735592690926
"6086",3,"OLS",12.5945454545455
"6087",6,"OLS",10.8048690520103
"6088",10,"OLS",11.3455294810329
"6089",20,"OLS",13.399717014503
"6090",30,"OLS",13.978244177118
"6091",3,"OLS",15.3660582141095
"6092",6,"OLS",11.1789181692094
"6093",10,"OLS",12.2911048281862
"6094",20,"OLS",11.7491002257061
"6095",30,"OLS",12.6550450973153
"6096",3,"OLS",9.88137884420412
"6097",6,"OLS",13.3713704994193
"6098",10,"OLS",10.4515868529436
"6099",20,"OLS",12.9952973720609
"6100",30,"OLS",13.3093313315625
"6101",3,"OLS",15.8772175536881
"6102",6,"OLS",12.5422061108234
"6103",10,"OLS",11.5920152091255
"6104",20,"OLS",12.6104145601618
"6105",30,"OLS",11.9876101321586
"6106",3,"OLS",12.5541711809317
"6107",6,"OLS",15.4330658105939
"6108",10,"OLS",13.5729187973001
"6109",20,"OLS",12.1760282728025
"6110",30,"OLS",11.484142394822
"6111",3,"OLS",15.6717557251908
"6112",6,"OLS",12.4470457079153
"6113",10,"OLS",14.8500690471493
"6114",20,"OLS",11.7505435767349
"6115",30,"OLS",11.9774730194637
"6116",3,"OLS",14.4623655913978
"6117",6,"OLS",12.3990697674419
"6118",10,"OLS",12.676248594829
"6119",20,"OLS",10.6492418955782
"6120",30,"OLS",11.6018814341498
"6121",3,"OLS",11.9597205096589
"6122",6,"OLS",13.4065247570569
"6123",10,"OLS",13.3668312518153
"6124",20,"OLS",13.512852331147
"6125",30,"OLS",13.219260533104
"6126",3,"OLS",18.7546230440967
"6127",6,"OLS",14.5142057684029
"6128",10,"OLS",14.0687022900763
"6129",20,"OLS",11.2864004391382
"6130",30,"OLS",12.2583121648321
"6131",3,"OLS",15.6809378185525
"6132",6,"OLS",13.8502436863093
"6133",10,"OLS",13.4359334738815
"6134",20,"OLS",11.6058735593384
"6135",30,"OLS",12.9383725457478
"6136",3,"OLS",15.0343183984747
"6137",6,"OLS",13.6547619047619
"6138",10,"OLS",12.4217382020073
"6139",20,"OLS",11.8159305014949
"6140",30,"OLS",13.0846644397206
"6141",3,"OLS",10.5290923196276
"6142",6,"OLS",13.1931572109138
"6143",10,"OLS",11.9398675983818
"6144",20,"OLS",11.4431345826235
"6145",30,"OLS",12.4713970683617
"6146",3,"OLS",11.541413495363
"6147",6,"OLS",11.7096266306793
"6148",10,"OLS",13.2641758241758
"6149",20,"OLS",13.3709769296497
"6150",30,"OLS",13.7259908536585
"6151",3,"OLS",11.6031081888822
"6152",6,"OLS",11.0591715976331
"6153",10,"OLS",14.3467654499458
"6154",20,"OLS",13.2470393178588
"6155",30,"OLS",12.7542885049753
"6156",3,"OLS",14.1416791604198
"6157",6,"OLS",12.1315789473684
"6158",10,"OLS",11.4068787788681
"6159",20,"OLS",13.3637866361498
"6160",30,"OLS",11.5837999253453
"6161",3,"OLS",13.2177348551361
"6162",6,"OLS",11.6725335803613
"6163",10,"OLS",14.9370023419204
"6164",20,"OLS",12.6596563769872
"6165",30,"OLS",14.7477482365708
"6166",3,"OLS",11.866927592955
"6167",6,"OLS",16.217362709635
"6168",10,"OLS",15.2100677637948
"6169",20,"OLS",13.9228638086906
"6170",30,"OLS",11.6424101640277
"6171",3,"OLS",11.1757676599607
"6172",6,"OLS",12.2620141342756
"6173",10,"OLS",10.8108752982544
"6174",20,"OLS",12.3919045590115
"6175",30,"OLS",11.7154910935863
"6176",3,"OLS",11.2139542876783
"6177",6,"OLS",13.6164510166359
"6178",10,"OLS",13.1814092953523
"6179",20,"OLS",11.3429919137466
"6180",30,"OLS",13.7923940993369
"6181",3,"OLS",13.4051210101719
"6182",6,"OLS",14.146582950978
"6183",10,"OLS",13.4411211437171
"6184",20,"OLS",14.0424682099772
"6185",30,"OLS",12.3748201983496
"6186",3,"OLS",16.7654986522911
"6187",6,"OLS",11.2217799713421
"6188",10,"OLS",13.1467920725563
"6189",20,"OLS",12.2424485042579
"6190",30,"OLS",13.2541980312681
"6191",3,"OLS",11.6094108645754
"6192",6,"OLS",13.2219800747198
"6193",10,"OLS",10.939496674925
"6194",20,"OLS",11.3051071408054
"6195",30,"OLS",12.6120471313732
"6196",3,"OLS",16.0292598967298
"6197",6,"OLS",12.0555155010815
"6198",10,"OLS",13.5755077418058
"6199",20,"OLS",12.0481626370807
"6200",30,"OLS",12.5047562718715
"6201",3,"OLS",10.5650240829937
"6202",6,"OLS",10.440213760855
"6203",10,"OLS",11.0962360992301
"6204",20,"OLS",14.6443346711948
"6205",30,"OLS",13.7564719656563
"6206",3,"OLS",11.9842829076621
"6207",6,"OLS",12.9696802646086
"6208",10,"OLS",12.0032551200325
"6209",20,"OLS",11.0111699000588
"6210",30,"OLS",12.1035377852208
"6211",3,"OLS",17.2241169305725
"6212",6,"OLS",13.4882860665845
"6213",10,"OLS",12.730754314524
"6214",20,"OLS",12.7347594833129
"6215",30,"OLS",11.9486212489862
"6216",3,"OLS",10.9540420819491
"6217",6,"OLS",12.1130993347098
"6218",10,"OLS",11.2325152242111
"6219",20,"OLS",12.54702453767
"6220",30,"OLS",11.9819708570017
"6221",3,"OLS",12.4100283057016
"6222",6,"OLS",14.1334440753045
"6223",10,"OLS",10.9754070363202
"6224",20,"OLS",14.3850418115193
"6225",30,"OLS",12.6872376807088
"6226",3,"OLS",12.5170893054024
"6227",6,"OLS",10.0409890844286
"6228",10,"OLS",12.7434447300771
"6229",20,"OLS",15.284224382341
"6230",30,"OLS",11.9707055671331
"6231",3,"OLS",13.0586046511628
"6232",6,"OLS",12.4572803850782
"6233",10,"OLS",11.1929376408715
"6234",20,"OLS",12.2107328186306
"6235",30,"OLS",12.1627681134943
"6236",3,"OLS",13.5185185185185
"6237",6,"OLS",15.8976910828025
"6238",10,"OLS",10.8461538461538
"6239",20,"OLS",14.3331101887803
"6240",30,"OLS",14.6859144152098
"6241",3,"OLS",12.6516793066089
"6242",6,"OLS",13.4967320261438
"6243",10,"OLS",10.8088367090877
"6244",20,"OLS",12.0712732305259
"6245",30,"OLS",12.595523193096
"6246",3,"OLS",15.3125599232982
"6247",6,"OLS",11.6517939282429
"6248",10,"OLS",12.5447173861197
"6249",20,"OLS",12.6831035084657
"6250",30,"OLS",11.9336630286494
"6251",3,"OLS",10.7889667250438
"6252",6,"OLS",12.1208920187793
"6253",10,"OLS",13.0744143910962
"6254",20,"OLS",12.2317103009542
"6255",30,"OLS",12.0456980430742
"6256",3,"OLS",15.6736842105263
"6257",6,"OLS",10.3021166438252
"6258",10,"OLS",13.75
"6259",20,"OLS",12.9782309176082
"6260",30,"OLS",11.8862638940158
"6261",3,"OLS",11.5028248587571
"6262",6,"OLS",15.8803535010197
"6263",10,"OLS",13.8519500189322
"6264",20,"OLS",13.738487602033
"6265",30,"OLS",12.8787603144695
"6266",3,"OLS",10.8858267716535
"6267",6,"OLS",10.4207856399584
"6268",10,"OLS",14.1361256544503
"6269",20,"OLS",12.2099111734455
"6270",30,"OLS",11.8176261829653
"6271",3,"OLS",15.4336134453782
"6272",6,"OLS",12.0019844551017
"6273",10,"OLS",15.1538461538462
"6274",20,"OLS",12.973591778327
"6275",30,"OLS",13.5051554384061
"6276",3,"OLS",12.6883925302087
"6277",6,"OLS",10.4948152948801
"6278",10,"OLS",11.7915084570245
"6279",20,"OLS",12.485342019544
"6280",30,"OLS",12.9199758207012
"6281",3,"OLS",11.7079076806659
"6282",6,"OLS",10.1478358628443
"6283",10,"OLS",12.1265358913559
"6284",20,"OLS",12.6146840019467
"6285",30,"OLS",12.9701661260199
"6286",3,"OLS",11.3605167541381
"6287",6,"OLS",11.8819927637072
"6288",10,"OLS",10.6334834351882
"6289",20,"OLS",12.9632713026445
"6290",30,"OLS",12.4323438466296
"6291",3,"OLS",9.57543775485728
"6292",6,"OLS",12.6283422459893
"6293",10,"OLS",10.8092146928436
"6294",20,"OLS",12.9231664726426
"6295",30,"OLS",13.8321830504259
"6296",3,"OLS",11.6431350750417
"6297",6,"OLS",11.6807101592222
"6298",10,"OLS",11.8340437899632
"6299",20,"OLS",12.7516188344392
"6300",30,"OLS",12.8783428186769
"6301",3,"OLS",16.1187384044527
"6302",6,"OLS",10.957317843162
"6303",10,"OLS",11.7386603005196
"6304",20,"OLS",12.9891975308642
"6305",30,"OLS",12.9337996256526
"6306",3,"OLS",12.5852737570799
"6307",6,"OLS",12.2561094819159
"6308",10,"OLS",11.1850043091066
"6309",20,"OLS",12.852844259452
"6310",30,"OLS",13.2867694853158
"6311",3,"OLS",12.9550321199144
"6312",6,"OLS",13.2078080520537
"6313",10,"OLS",13.6245329210153
"6314",20,"OLS",12.2354763749032
"6315",30,"OLS",13.6131003738855
"6316",3,"OLS",13.0104517869184
"6317",6,"OLS",14.0330778539734
"6318",10,"OLS",12.1123377881077
"6319",20,"OLS",11.3818881954588
"6320",30,"OLS",12.6943213130466
"6321",3,"OLS",14.2368421052632
"6322",6,"OLS",12.3891771682728
"6323",10,"OLS",10.2703138252757
"6324",20,"OLS",13.1390656638704
"6325",30,"OLS",11.8571204639862
"6326",3,"OLS",10.6542152159013
"6327",6,"OLS",15.1923504558595
"6328",10,"OLS",14.9424804127651
"6329",20,"OLS",11.2356493763052
"6330",30,"OLS",14.0200742558681
"6331",3,"OLS",12.8430160692213
"6332",6,"OLS",9.81035681186284
"6333",10,"OLS",13.3958158995816
"6334",20,"OLS",13.4182866710074
"6335",30,"OLS",12.5530918727915
"6336",3,"OLS",13.5431654676259
"6337",6,"OLS",10.6444942271239
"6338",10,"OLS",12.4772259098192
"6339",20,"OLS",11.7610745927408
"6340",30,"OLS",12.6671824307462
"6341",3,"OLS",12.8341818181818
"6342",6,"OLS",11.0570972886762
"6343",10,"OLS",14.2049763033175
"6344",20,"OLS",11.3932030389143
"6345",30,"OLS",12.3121029059473
"6346",3,"OLS",19.4570502431118
"6347",6,"OLS",10.859751402486
"6348",10,"OLS",13.8914505283381
"6349",20,"OLS",13.4676258992806
"6350",30,"OLS",11.4867378048781
"6351",3,"OLS",10.6826706676669
"6352",6,"OLS",12.8410256410256
"6353",10,"OLS",13.1022190745987
"6354",20,"OLS",11.6781234628628
"6355",30,"OLS",11.6669195031763
"6356",3,"OLS",13.2704837117473
"6357",6,"OLS",16.5284810126582
"6358",10,"OLS",12.6745952677459
"6359",20,"OLS",12.6218000440109
"6360",30,"OLS",12.8474699849317
"6361",3,"OLS",11.7276749798874
"6362",6,"OLS",12.3958515921706
"6363",10,"OLS",14.5220174091142
"6364",20,"OLS",12.6209685572743
"6365",30,"OLS",11.5393733600864
"6366",3,"OLS",11.5071133547499
"6367",6,"OLS",16.1834285714286
"6368",10,"OLS",11.480244191962
"6369",20,"OLS",13.6840490797546
"6370",30,"OLS",12.414776119403
"6371",3,"OLS",13.4114285714286
"6372",6,"OLS",10.0930888575458
"6373",10,"OLS",14.1889104767598
"6374",20,"OLS",13.4205839076899
"6375",30,"OLS",11.7609999368727
"6376",3,"OLS",15.0947630922693
"6377",6,"OLS",14.310430669654
"6378",10,"OLS",13.1290322580645
"6379",20,"OLS",11.5347713833597
"6380",30,"OLS",13.4770860354518
"6381",3,"OLS",17.072838665759
"6382",6,"OLS",12.1086150995831
"6383",10,"OLS",14.2449687716863
"6384",20,"OLS",12.2284331329534
"6385",30,"OLS",12.3875006361647
"6386",3,"OLS",10.28
"6387",6,"OLS",12.7635226963849
"6388",10,"OLS",13.2615905640547
"6389",20,"OLS",12.5267374454504
"6390",30,"OLS",13.3590701535907
"6391",3,"OLS",13.4428772919605
"6392",6,"OLS",12.6292517006803
"6393",10,"OLS",12.3039137380192
"6394",20,"OLS",11.3887924298984
"6395",30,"OLS",13.2710480116022
"6396",3,"OLS",15.2951709169832
"6397",6,"OLS",14.9258934444201
"6398",10,"OLS",13.420249878306
"6399",20,"OLS",12.5161383982579
"6400",30,"OLS",11.9821959717855
"6401",3,"OLS",16.4529750479846
"6402",6,"OLS",12.2007255139057
"6403",10,"OLS",13.8812793325222
"6404",20,"OLS",12.3575092731434
"6405",30,"OLS",11.8598348067904
"6406",3,"OLS",13.5498489425982
"6407",6,"OLS",11.8094170403587
"6408",10,"OLS",11.1407326804498
"6409",20,"OLS",14.3005309410472
"6410",30,"OLS",13.626853732078
"6411",3,"OLS",14.1555389779933
"6412",6,"OLS",11.7692307692308
"6413",10,"OLS",13.6761373853623
"6414",20,"OLS",13.8571175950486
"6415",30,"OLS",13.2738043635313
"6416",3,"OLS",11.5782608695652
"6417",6,"OLS",12.7288551662575
"6418",10,"OLS",10.2304336669233
"6419",20,"OLS",12.7847244345333
"6420",30,"OLS",11.0136618861986
"6421",3,"OLS",10.2622047244094
"6422",6,"OLS",10.4479310028443
"6423",10,"OLS",11.2845113066515
"6424",20,"OLS",13.708025147929
"6425",30,"OLS",12.6683578885745
"6426",3,"OLS",10.8074074074074
"6427",6,"OLS",10.020402257271
"6428",10,"OLS",12.1769854431546
"6429",20,"OLS",13.2182197082465
"6430",30,"OLS",13.6982245196089
"6431",3,"OLS",18.1198198198198
"6432",6,"OLS",12.6386480268979
"6433",10,"OLS",12.9434579439252
"6434",20,"OLS",11.529004948429
"6435",30,"OLS",11.4785502658387
"6436",3,"OLS",10.7101916228591
"6437",6,"OLS",11.5050246976665
"6438",10,"OLS",14.8982391482391
"6439",20,"OLS",12.8887748117728
"6440",30,"OLS",12.9506566241792
"6441",3,"OLS",12.2333333333333
"6442",6,"OLS",12.3928955866523
"6443",10,"OLS",12.9752252252252
"6444",20,"OLS",13.5460457554291
"6445",30,"OLS",12.0666530847849
"6446",3,"OLS",11.8085106382979
"6447",6,"OLS",12.9897179788484
"6448",10,"OLS",12.3741550695825
"6449",20,"OLS",14.9974051539012
"6450",30,"OLS",12.4648470727468
"6451",3,"OLS",10.4020683832841
"6452",6,"OLS",11.7378417866834
"6453",10,"OLS",13.1474076584209
"6454",20,"OLS",12.2987537422544
"6455",30,"OLS",12.9378478270105
"6456",3,"OLS",16.9243570347958
"6457",6,"OLS",12.5764781491003
"6458",10,"OLS",12.7082644628099
"6459",20,"OLS",13.2796121593291
"6460",30,"OLS",12.3302168202662
"6461",3,"OLS",14.0229007633588
"6462",6,"OLS",18.1976074435091
"6463",10,"OLS",12.4395234758234
"6464",20,"OLS",11.4473665852808
"6465",30,"OLS",13.3832708049113
"6466",3,"OLS",12.0118764845606
"6467",6,"OLS",12.6038227628149
"6468",10,"OLS",13.17425015303
"6469",20,"OLS",11.5937264742785
"6470",30,"OLS",14.3144118984218
"6471",3,"OLS",12.5689397710304
"6472",6,"OLS",12.5266576454668
"6473",10,"OLS",11.5904519953424
"6474",20,"OLS",13.6491381828805
"6475",30,"OLS",12.0836517283229
"6476",3,"OLS",12.5593818984547
"6477",6,"OLS",13.8328300258844
"6478",10,"OLS",16.8659147869674
"6479",20,"OLS",14.4126012040689
"6480",30,"OLS",12.4117072048761
"6481",3,"OLS",12.532472464869
"6482",6,"OLS",10.7909857670005
"6483",10,"OLS",14.2634172092205
"6484",20,"OLS",11.7024339178226
"6485",30,"OLS",12.4633293256094
"6486",3,"OLS",17.7881429816914
"6487",6,"OLS",11.4863300738376
"6488",10,"OLS",12.8308623298033
"6489",20,"OLS",11.5896827548807
"6490",30,"OLS",13.2877612313853
"6491",3,"OLS",12.5900131406045
"6492",6,"OLS",11.2930268495268
"6493",10,"OLS",10.5768247656916
"6494",20,"OLS",12.9895222651865
"6495",30,"OLS",11.4805440120892
"6496",3,"OLS",13.4575507137491
"6497",6,"OLS",12.2152886115445
"6498",10,"OLS",11.4081544601445
"6499",20,"OLS",13.5957629299254
"6500",30,"OLS",12.3435998869737
"6501",3,"OLS",14.0428867199054
"6502",6,"OLS",16.3783212560386
"6503",10,"OLS",10.4213091336862
"6504",20,"OLS",13.4190623320795
"6505",30,"OLS",13.3390716931793
"6506",3,"OLS",14.7262884365526
"6507",6,"OLS",13.2855040470935
"6508",10,"OLS",14.9792998990239
"6509",20,"OLS",12.5377184573409
"6510",30,"OLS",13.1464849798699
"6511",3,"OLS",11.8028004667445
"6512",6,"OLS",11.6606387071951
"6513",10,"OLS",13.8414659254684
"6514",20,"OLS",11.813548446237
"6515",30,"OLS",12.7157166574433
"6516",3,"OLS",9.72831555644999
"6517",6,"OLS",12.2399339933993
"6518",10,"OLS",13.3177950425453
"6519",20,"OLS",13.0629241664208
"6520",30,"OLS",13.3111830326401
"6521",3,"OLS",10.6451386451386
"6522",6,"OLS",13.7466251298027
"6523",10,"OLS",12.4621848739496
"6524",20,"OLS",12.5642479213908
"6525",30,"OLS",12.6465139566905
"6526",3,"OLS",14.7065390749601
"6527",6,"OLS",10.6214498103148
"6528",10,"OLS",12.142665901702
"6529",20,"OLS",12.3077593138569
"6530",30,"OLS",12.087134346937
"6531",3,"OLS",15.0388833499502
"6532",6,"OLS",14.1754644647597
"6533",10,"OLS",12.4250238777459
"6534",20,"OLS",12.166481840865
"6535",30,"OLS",12.7528992786047
"6536",3,"OLS",12.8686401480111
"6537",6,"OLS",10.6247073405867
"6538",10,"OLS",12.3023016851623
"6539",20,"OLS",11.582363446025
"6540",30,"OLS",12.3816091954023
"6541",3,"OLS",11.0524572059636
"6542",6,"OLS",10.7744229736983
"6543",10,"OLS",10.5759555700751
"6544",20,"OLS",11.3390956382553
"6545",30,"OLS",12.7624322993599
"6546",3,"OLS",11.6215745976512
"6547",6,"OLS",13.2593123209169
"6548",10,"OLS",11.876293740759
"6549",20,"OLS",11.9127849355798
"6550",30,"OLS",14.1946710487705
"6551",3,"OLS",11.6937354988399
"6552",6,"OLS",11.6868502644538
"6553",10,"OLS",12.0479910714286
"6554",20,"OLS",12.315280806176
"6555",30,"OLS",14.0343034128097
"6556",3,"OLS",12.7363465160075
"6557",6,"OLS",10.8299139642621
"6558",10,"OLS",14.3190578158458
"6559",20,"OLS",13.9769698963645
"6560",30,"OLS",13.551540436457
"6561",3,"OLS",15.2555685814771
"6562",6,"OLS",12.1522076456482
"6563",10,"OLS",10.9025735294118
"6564",20,"OLS",12.9967364483006
"6565",30,"OLS",11.7687895278717
"6566",3,"OLS",10.7157480314961
"6567",6,"OLS",11.6766310794781
"6568",10,"OLS",12.7370594713656
"6569",20,"OLS",13.7420494699647
"6570",30,"OLS",11.8872845195426
"6571",3,"OLS",19.6629881154499
"6572",6,"OLS",12.2349417637271
"6573",10,"OLS",11.4994954591322
"6574",20,"OLS",11.5929484189908
"6575",30,"OLS",12.4449185238981
"6576",3,"OLS",15.1004394224733
"6577",6,"OLS",12.463421122639
"6578",10,"OLS",10.7123360699435
"6579",20,"OLS",11.0443796136675
"6580",30,"OLS",12.7313542431554
"6581",3,"OLS",14.8736842105263
"6582",6,"OLS",14.0063694267516
"6583",10,"OLS",11.7393148962916
"6584",20,"OLS",11.9849428512764
"6585",30,"OLS",11.7648538700353
"6586",3,"OLS",13.6777509068924
"6587",6,"OLS",12.3270005757052
"6588",10,"OLS",13.2911232646193
"6589",20,"OLS",13.0502212124836
"6590",30,"OLS",12.466871137973
"6591",3,"OLS",14.2667806755024
"6592",6,"OLS",10.8281047704412
"6593",10,"OLS",14.7950886766712
"6594",20,"OLS",13.1655974338412
"6595",30,"OLS",11.6825630768151
"6596",3,"OLS",16.3575335653904
"6597",6,"OLS",13.7247706422018
"6598",10,"OLS",11.8255314999025
"6599",20,"OLS",12.0138762699265
"6600",30,"OLS",11.439514700673
"6601",3,"OLS",11.7642276422764
"6602",6,"OLS",12.2605564648118
"6603",10,"OLS",11.0011589164132
"6604",20,"OLS",12.1405962458594
"6605",30,"OLS",12.9544081111932
"6606",3,"OLS",11.3939216832262
"6607",6,"OLS",13.3362345396244
"6608",10,"OLS",14.2069304497419
"6609",20,"OLS",12.7922144224633
"6610",30,"OLS",11.6393644188026
"6611",3,"OLS",13.1546762589928
"6612",6,"OLS",14.5069558101473
"6613",10,"OLS",14.5798510550269
"6614",20,"OLS",12.3968757627532
"6615",30,"OLS",12.9023922974898
"6616",3,"OLS",11.3901918976546
"6617",6,"OLS",15.7620481927711
"6618",10,"OLS",14.1488065007618
"6619",20,"OLS",12.3312490911735
"6620",30,"OLS",12.2322645029722
"6621",3,"OLS",12.2125895212966
"6622",6,"OLS",13.6264682850431
"6623",10,"OLS",14.3921881227581
"6624",20,"OLS",10.8727690577478
"6625",30,"OLS",13.0617721518987
"6626",3,"OLS",12.52
"6627",6,"OLS",11.6742868307933
"6628",10,"OLS",10.7151109057301
"6629",20,"OLS",12.0705946076071
"6630",30,"OLS",12.9519606076983
"6631",3,"OLS",15.2953020134228
"6632",6,"OLS",11.7555373256768
"6633",10,"OLS",10.9781970001546
"6634",20,"OLS",11.9609375
"6635",30,"OLS",11.6304730649164
"6636",3,"OLS",10.2483763662284
"6637",6,"OLS",13.1794041450777
"6638",10,"OLS",12.3383226691042
"6639",20,"OLS",12.0758189684774
"6640",30,"OLS",12.0249449743213
"6641",3,"OLS",12.6688251618871
"6642",6,"OLS",15.279012345679
"6643",10,"OLS",13.4331708568497
"6644",20,"OLS",12.5581395348837
